RECORDED=2021-01-07--11:47:21
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,Sensor4,acc,depth
24170,2642,6,988,4,,
24171,2648,5,992,4,,
24172,2643,4,985,4,,
24173,2646,5,987,4,,
24174,2643,5,989,4,,
24175,2645,5,990,8,,
24176,2642,4,988,3,,
24177,2644,6,988,4,,
24178,2645,4,988,2,,
24179,2648,5,992,4,,
24180,2642,5,989,4,,
24181,2646,5,992,4,,
24182,2645,6,989,4,,
24183,2644,5,990,4,,
24184,2648,5,989,3,,
24185,2648,6,991,5,,
24186,2645,5,991,4,,
24187,2650,5,990,4,,
24188,2644,5,990,3,,
24189,2653,6,990,2,,
24190,2647,4,989,2,,
24191,2651,5,991,2,,
24192,2648,5,988,3,,
24193,2647,4,990,4,,
24194,2647,5,988,4,,
24195,2645,5,989,3,,
24196,2646,5,987,4,,
24197,2652,5,990,4,,
24198,2645,4,990,3,,
24199,2644,5,988,4,,
24200,2647,5,989,6,,
24201,2644,5,989,4,,
24202,2647,6,990,5,,
24203,2645,6,989,4,,
24204,2647,4,989,3,,
24205,2644,5,989,3,,
24206,2647,5,989,3,,
24207,2647,5,989,4,,
24208,2645,8,993,4,,
24209,2648,5,989,4,,
24210,2645,7,991,4,,
24211,2648,5,989,4,,
24212,2646,4,988,3,,
24213,2649,5,989,4,,
24214,2652,4,989,4,,
24215,2647,8,990,4,,
24216,2647,6,991,8,,
24217,2649,5,989,3,,
24218,2647,6,989,5,,
24219,2649,4,989,4,,
24220,2646,5,987,4,,
24221,2648,5,988,4,,
24222,2646,5,989,3,,
24223,2646,5,989,4,,
24224,2646,6,988,4,,
24225,2649,5,988,4,,
24226,2646,5,990,3,,
24227,2647,4,990,3,,
24228,2644,5,990,3,,
24229,2643,6,990,5,,
24230,2645,5,988,4,,
24231,2646,5,988,4,,
24232,2648,5,989,4,,
24233,2648,6,990,4,,
24234,2643,4,988,4,,
24235,2650,6,991,4,,
24236,2646,5,987,4,,
24237,2650,5,990,4,,
24238,2652,5,988,4,,
24239,2648,4,987,4,,
24240,2649,6,988,4,,
24241,2646,5,991,4,,
24242,2648,5,988,4,,
24243,2646,6,990,6,,
24244,2649,4,988,4,,
24245,2647,5,988,4,,
24246,2645,5,987,3,,
24247,2647,5,990,4,,
24248,2646,5,988,3,,
24249,2643,6,989,2,,
24250,2645,5,988,3,,
24251,2646,6,993,5,,
24252,2645,4,989,4,,
24253,2647,6,990,4,,
24254,2644,5,988,3,,
24255,2646,5,991,4,,
24256,2645,6,987,4,,
24257,2647,4,990,5,,
24258,2648,5,990,5,,
24259,2647,5,990,4,,
24260,2647,5,989,4,,
24261,2649,6,991,5,,
24262,2648,4,986,4,,
24263,2646,5,988,4,,
24264,2648,5,989,2,,
24265,2647,4,989,3,,
24266,2647,5,990,3,,
24267,2648,5,991,4,,
24268,2646,5,989,4,,
24269,2644,6,991,4,,
24270,2643,4,987,0,,
24271,2646,5,990,3,,
24272,2640,5,988,4,,
24273,2646,4,988,3,,
24274,2641,5,988,4,,
24275,2644,5,984,5,,
24276,2645,5,990,4,,
24277,2644,4,991,4,,
24278,2646,6,990,5,,
24279,2646,4,988,4,,
24280,2648,5,991,7,,
24281,2650,5,989,4,,
24282,2646,5,989,4,,
24283,2644,5,988,3,,
24284,2646,5,988,4,,
24285,2647,4,987,3,,
24286,2648,6,990,6,,
24287,2647,4,989,4,,
24288,2647,5,988,3,,
24289,2646,4,989,4,,
24290,2649,4,989,3,,
24291,2645,5,987,6,,
24292,2644,4,989,6,,
24293,2643,5,989,4,,
24294,2646,6,989,4,,
24295,2646,4,990,3,,
24296,2643,4,989,3,,
24297,2642,4,989,3,,
24298,2645,4,991,4,,
24299,2646,4,991,3,,
24300,2644,6,990,6,,
24301,2643,4,989,4,,
24302,2646,5,990,4,,
24303,2643,4,988,3,,
24304,2643,3,990,4,,
24305,2646,5,989,4,,
24306,2642,5,987,3,,
24307,2648,4,988,4,,
24308,2646,6,989,5,,
24309,2647,4,987,3,,
24310,2644,5,991,5,,
24311,2645,4,988,3,,
24312,2645,4,989,3,,
24313,2648,4,987,3,,
24314,2647,4,987,4,,
24315,2644,4,987,4,,
24316,2643,6,989,5,,
24317,2645,4,989,4,,
24318,2643,4,989,4,,
24319,2645,4,989,3,,
24320,2642,4,987,3,,
24321,2644,4,988,4,,
24322,2642,4,990,6,,
24323,2641,4,991,6,,
24324,2642,4,989,4,,
24325,2642,4,990,4,,
24326,2642,5,990,4,,
24327,2648,5,990,4,,
24328,2643,5,992,3,,
24329,2642,5,989,4,,
24330,2645,6,991,6,,
24331,2643,5,987,4,,
24332,2646,6,990,3,,
24333,2643,5,987,3,,
24334,2641,4,989,3,,
24335,2646,4,990,5,,
24336,2645,4,987,4,,
24337,2647,5,987,4,,
24338,2645,4,988,4,,
24339,2642,6,985,1,,
24340,2640,5,988,4,,
24341,2643,6,989,5,,
24342,2643,4,987,4,,
24343,2639,4,988,5,,
24344,2642,4,987,3,,
24345,2643,4,988,4,,
24346,2641,4,988,4,,
24347,2644,5,991,4,,
24348,2643,4,989,4,,
24349,2642,6,988,5,,
24350,2644,5,990,3,,
24351,2640,4,988,4,,
24352,2644,4,991,3,,
24353,2643,5,990,3,,
24354,2646,5,990,3,,
24355,2647,4,991,4,,
24356,2648,4,990,4,,
24357,2646,5,987,3,,
24358,2641,4,988,4,,
24359,2644,4,988,4,,
24360,2644,4,988,4,,
24361,2648,5,987,3,,
24362,2643,5,989,4,,
24363,2646,7,988,6,,
24364,2641,4,988,3,,
24365,2646,6,989,5,,
24366,2643,4,987,4,,
24367,2643,8,987,3,,
24368,2642,5,987,4,,
24369,2645,4,989,4,,
24370,2642,4,987,4,,
24371,2645,6,991,6,,
24372,2639,5,987,3,,
24373,2644,3,990,4,,
24374,2641,5,990,4,,
24375,2645,5,990,3,,
24376,2641,5,990,3,,
24377,2645,4,989,4,,
24378,2645,4,988,3,,
24379,2646,6,989,5,,
24380,2645,4,986,4,,
24381,2646,6,990,5,,
24382,2643,5,987,4,,
24383,2647,4,988,4,,
24384,2647,5,989,4,,
24385,2647,4,988,6,,
24386,2645,5,988,4,,
24387,2647,4,988,3,,
24388,2645,5,989,4,,
24389,2646,5,988,4,,
24390,2645,4,988,4,,
24391,2646,5,990,4,,
24392,2644,4,988,4,,
24393,2646,4,988,4,,
24394,2643,4,989,4,,
24395,2648,6,991,4,,
24396,2647,4,991,4,,
24397,2646,5,988,4,,
24398,2645,4,991,4,,
24399,2649,5,989,4,,
24400,2645,2,989,3,,
24401,2651,5,989,4,,
24402,2649,4,990,4,,
24403,2653,6,989,4,,
24404,2649,4,987,4,,
24405,2651,5,987,4,,
24406,2655,5,989,3,,
24407,2650,5,986,4,,
24408,2651,4,989,4,,
24409,2653,4,989,4,,
24410,2650,5,988,4,,
24411,2653,7,990,5,,
24412,2650,4,988,4,,
24413,2650,5,987,6,,
24414,2651,4,989,4,,
24415,2650,5,986,4,,
24416,2651,5,988,4,,
24417,2649,5,989,3,,
24418,2649,5,987,4,,
24419,2650,5,988,3,,
24420,2649,5,990,4,,
24421,2651,4,987,4,,
24422,2647,4,989,3,,
24423,2648,5,988,4,,
24424,2650,4,989,3,,
24425,2651,5,988,4,,
24426,2652,4,988,4,,
24427,2652,2,989,4,,
24428,2651,5,989,3,,
24429,2652,5,988,4,,
24430,2654,5,989,4,,
24431,2652,5,988,5,,
24432,2649,6,990,4,,
24433,2648,5,985,4,,
24434,2649,4,988,4,,
24435,2649,5,986,4,,
24436,2650,5,989,4,,
24437,2652,5,988,4,,
24438,2647,5,990,4,,
24439,2651,5,990,4,,
24440,2649,7,990,5,,
24441,2647,5,988,4,,
24442,2646,6,990,4,,
24443,2648,5,987,4,,
24444,2648,5,990,4,,
24445,2646,5,988,4,,
24446,2649,5,989,4,,
24447,2649,5,989,3,,
24448,2649,6,990,4,,
24449,2648,5,988,2,,
24450,2650,5,991,4,,
24451,2647,5,987,4,,
24452,2650,5,990,4,,
24453,2644,5,989,4,,
24454,2650,6,989,4,,
24455,2648,4,988,3,,
24456,2647,5,989,3,,
24457,2648,5,987,3,,
24458,2647,5,989,4,,
24459,2647,5,986,3,,
24460,2646,6,989,5,,
24461,2645,4,987,4,,
24462,2644,5,986,4,,
24463,2649,5,989,3,,
24464,2643,5,989,4,,
24465,2648,5,990,4,,
24466,2642,5,989,4,,
24467,2648,5,989,3,,
24468,2647,6,991,5,,
24469,2646,5,988,4,,
24470,2644,6,992,4,,
24471,2648,4,991,3,,
24472,2646,5,990,3,,
24473,2649,4,992,4,,
24474,2646,1,991,4,,
24475,2650,5,988,3,,
24476,2650,6,991,5,,
24477,2648,5,988,3,,
24478,2651,5,990,4,,
24479,2648,5,986,4,,
24480,2648,5,989,4,,
24481,2646,5,986,6,,
24482,2648,4,988,3,,
24483,2649,5,988,3,,
24484,2650,5,989,4,,
24485,2646,6,988,4,,
24486,2648,6,989,4,,
24487,2646,7,988,4,,
24488,2646,5,991,4,,
24489,2642,6,988,4,,
24490,2647,5,989,3,,
24491,2647,6,988,4,,
24492,2644,5,990,4,,
24493,2647,6,989,6,,
24494,2647,5,989,4,,
24495,2646,6,990,4,,
24496,2650,4,991,4,,
24497,2649,4,990,4,,
24498,2649,4,991,3,,
24499,2651,5,989,4,,
24500,2649,5,989,3,,
24501,2647,6,989,5,,
24502,2648,5,988,4,,
24503,2654,5,990,4,,
24504,2648,4,989,3,,
24505,2649,4,992,4,,
24506,2650,5,988,4,,
24507,2645,4,988,4,,
24508,2649,4,990,3,,
24509,2648,6,984,6,,
24510,2646,4,989,4,,
24511,2647,5,989,4,,
24512,2648,5,989,4,,
24513,2647,5,990,4,,
24514,2648,5,990,3,,
24515,2647,4,989,2,,
24516,2647,5,992,4,,
24517,2647,4,990,4,,
24518,2644,5,990,4,,
24519,2648,5,988,4,,
24520,2646,5,989,3,,
24521,2648,5,991,4,,
24522,2649,5,990,4,,
24523,2651,4,989,3,,
24524,2654,7,991,5,,
24525,2648,5,989,4,,
24526,2650,6,989,5,,
24527,2648,5,988,3,,
24528,2647,4,989,4,,
24529,2648,5,987,4,,
24530,2644,5,988,4,,
24531,2647,4,988,4,,
24532,2649,6,991,5,,
24533,2645,5,987,4,,
24534,2646,6,990,3,,
24535,2640,5,989,4,,
24536,2644,5,988,4,,
24537,2641,4,987,1,,
24538,2642,5,989,4,,
24539,2646,5,989,4,,
24540,2644,7,991,5,,
24541,2641,4,990,3,,
24542,2642,5,989,3,,
24543,2641,5,988,3,,
24544,2646,4,989,4,,
24545,2646,5,989,6,,
24546,2644,5,989,4,,
24547,2645,4,989,4,,
24548,2644,5,989,4,,
24549,2637,4,988,3,,
24550,2646,6,989,4,,
24551,2647,4,987,4,,
24552,2646,5,988,4,,
24553,2641,5,989,3,,
24554,2643,5,988,4,,
24555,2641,5,987,3,,
24556,2645,6,990,5,,
24557,2642,5,987,3,,
24558,2640,4,990,4,,
24559,2638,0,990,3,,
24560,2642,5,989,4,,
24561,2642,4,989,4,,
24562,2642,6,989,4,,
24563,2639,4,987,4,,
24564,2644,7,989,4,,
24565,2638,4,991,3,,
24566,2642,5,990,4,,
24567,2642,4,990,4,,
24568,2643,4,990,4,,
24569,2643,4,987,4,,
24570,2643,4,990,4,,
24571,2639,5,990,3,,
24572,2644,6,989,5,,
24573,2639,5,987,4,,
24574,2646,5,990,5,,
24575,2643,4,989,4,,
24576,2645,4,987,4,,
24577,2640,4,988,7,,
24578,2643,5,987,4,,
24579,2643,5,989,4,,
24580,2644,4,988,4,,
24581,2638,5,986,4,,
24582,2640,4,988,4,,
24583,2642,5,988,5,,
24584,2642,5,988,3,,
24585,2639,4,990,4,,
24586,2638,4,989,4,,
24587,2639,5,988,4,,
24588,2641,4,989,4,,
24589,2635,6,989,4,,
24590,2641,4,990,4,,
24591,2638,6,988,3,,
24592,2643,4,990,4,,
24593,2645,4,987,3,,
24594,2639,4,988,4,,
24595,2641,5,990,4,,
24596,2642,5,989,4,,
24597,2640,4,987,4,,
24598,2646,7,989,4,,
24599,2645,5,987,3,,
24600,2643,5,987,3,,
24601,2636,4,989,4,,
24602,2646,6,990,6,,
24603,2640,5,989,4,,
24604,2644,5,987,4,,
24605,2641,4,987,4,,
24606,2642,4,987,4,,
24607,2637,3,987,6,,
24608,2645,4,991,3,,
24609,2638,4,989,4,,
24610,2640,5,989,3,,
24611,2641,4,989,4,,
24612,2643,5,990,4,,
24613,2635,4,991,0,,
24614,2637,4,988,4,,
24615,2643,4,988,3,,
24616,2645,6,989,5,,
24617,2644,5,989,5,,
24618,2646,5,988,4,,
24619,2642,4,989,4,,
24620,2644,4,988,4,,
24621,2643,4,989,4,,
24622,2643,4,989,4,,
24623,2631,5,984,4,,
24624,2655,6,988,4,,
24625,2635,5,987,3,,
24626,2646,6,990,5,,
24627,2642,4,987,3,,
24628,2646,5,990,4,,
24629,2627,4,984,3,,
24630,2650,5,985,3,,
24631,2647,4,991,4,,
24632,2624,6,984,5,,
24633,2651,4,995,3,,
24634,2638,5,988,5,,
24635,2638,4,980,4,,
24636,2650,4,994,3,,
24637,2620,4,984,3,,
24638,2662,5,1001,4,,
24639,2659,4,995,4,,
24640,2659,5,995,3,,
24641,2657,4,995,6,,
24642,2657,5,996,5,,
24643,2650,4,993,4,,
24644,2662,4,995,3,,
24645,2647,4,991,3,,
24646,2631,4,985,3,,
24647,2654,5,991,6,,
24648,2628,5,984,2,,
24649,2642,6,988,4,,
24650,2645,4,989,3,,
24651,2644,5,988,4,,
24652,2626,5,979,2,,
24653,2638,4,989,3,,
24654,2635,4,977,3,,
24655,2641,8,990,5,,
24656,2645,5,991,4,,
24657,2628,6,985,2,,
24658,2637,4,985,0,,
24659,2648,4,993,3,,
24660,2631,5,988,4,,
24661,2655,5,984,4,,
24662,2649,5,993,4,,
24663,2643,4,990,4,,
24664,2642,5,992,6,,
24665,2640,3,989,3,,
24666,2647,5,991,4,,
24667,2659,5,995,4,,
24668,2643,6,989,4,,
24669,2645,4,989,3,,
24670,2640,4,989,2,,
24671,2646,5,989,3,,
24672,2644,5,988,2,,
24673,2641,5,988,2,,
24674,2646,5,989,3,,
24675,2642,5,987,4,,
24676,2644,4,988,4,,
24677,2639,5,988,4,,
24678,2639,4,990,4,,
24679,2642,5,990,4,,
24680,2642,5,989,3,,
24681,2645,4,987,3,,
24682,2641,4,990,4,,
24683,2636,5,990,3,,
24684,2642,4,989,4,,
24685,2641,7,990,5,,
24686,2646,4,990,4,,
24687,2644,6,988,3,,
24688,2644,4,991,4,,
24689,2640,4,991,4,,
24690,2643,4,989,3,,
24691,2642,4,987,4,,
24692,2646,5,988,4,,
24693,2645,6,989,5,,
24694,2649,5,988,4,,
24695,2646,5,991,4,,
24696,2648,4,989,3,,
24697,2642,5,987,4,,
24698,2647,4,990,4,,
24699,2644,5,987,3,,
24700,2648,4,989,3,,
24701,2643,6,990,6,,
24702,2648,4,990,3,,
24703,2642,5,986,4,,
24704,2645,5,988,3,,
24705,2644,4,990,4,,
24706,2645,5,990,6,,
24707,2643,5,990,5,,
24708,2644,5,990,4,,
24709,2645,5,987,3,,
24710,2643,5,989,2,,
24711,2646,7,990,3,,
24712,2645,6,990,5,,
24713,2645,4,989,4,,
24714,2647,5,991,3,,
24715,2647,6,991,5,,
24716,2646,5,989,4,,
24717,2647,6,987,4,,
24718,2645,5,989,3,,
24719,2643,5,989,3,,
24720,2648,5,989,3,,
24721,2646,4,988,4,,
24722,2647,4,989,4,,
24723,2645,6,991,5,,
24724,2645,5,990,3,,
24725,2644,4,989,5,,
24726,2642,5,989,3,,
24727,2644,5,989,4,,
24728,2646,5,989,4,,
24729,2643,4,989,4,,
24730,2646,5,989,4,,
24731,2644,6,991,5,,
24732,2643,5,989,3,,
24733,2650,5,991,4,,
24734,2643,4,990,4,,
24735,2647,4,991,4,,
24736,2645,5,991,4,,
24737,2643,4,991,4,,
24738,2645,5,990,3,,
24739,2645,6,990,3,,
24740,2645,6,989,4,,
24741,2648,5,992,3,,
24742,2642,6,988,3,,
24743,2646,7,989,3,,
24744,2644,5,989,4,,
24745,2645,5,989,3,,
24746,2644,7,993,5,,
24747,2645,5,990,3,,
24748,2646,5,990,4,,
24749,2641,5,990,4,,
24750,2642,5,990,3,,
24751,2645,5,989,3,,
24752,2642,6,988,4,,
24753,2643,4,990,3,,
24754,2643,6,990,3,,
24755,2644,7,991,5,,
24756,2646,4,990,3,,
24757,2646,6,990,3,,
24758,2643,5,989,4,,
24759,2641,7,990,4,,
24760,2643,4,988,4,,
24761,2643,5,990,4,,
24762,2642,4,990,3,,
24763,2645,7,991,5,,
24764,2646,5,988,4,,
24765,2647,5,990,4,,
24766,2645,5,989,4,,
24767,2643,5,990,4,,
24768,2645,5,988,5,,
24769,2649,6,988,4,,
24770,2644,5,989,4,,
24771,2645,5,988,4,,
24772,2643,5,989,4,,
24773,2640,5,988,4,,
24774,2645,7,989,4,,
24775,2646,5,989,3,,
24776,2646,5,988,3,,
24777,2642,6,991,5,,
24778,2642,4,988,4,,
24779,2642,6,991,4,,
24780,2642,4,989,3,,
24781,2647,5,988,3,,
24782,2642,5,992,4,,
24783,2642,5,994,4,,
24784,2644,5,989,3,,
24785,2637,6,991,5,,
24786,2643,4,989,2,,
24787,2644,5,989,5,,
24788,2646,4,989,3,,
24789,2646,4,990,4,,
24790,2647,4,990,3,,
24791,2644,5,988,4,,
24792,2647,5,987,4,,
24793,2648,6,986,5,,
24794,2648,4,987,3,,
24795,2644,7,990,3,,
24796,2643,5,987,2,,
24797,2642,4,989,3,,
24798,2641,2,988,3,,
24799,2644,5,987,4,,
24800,2642,5,988,4,,
24801,2644,4,988,3,,
24802,2644,4,991,6,,
24803,2643,6,989,5,,
24804,2643,4,989,4,,
24805,2640,5,990,3,,
24806,2639,5,989,4,,
24807,2642,6,991,5,,
24808,2644,4,990,3,,
24809,2642,5,991,4,,
24810,2645,4,991,0,,
24811,2643,6,989,4,,
24812,2645,4,987,4,,
24813,2643,5,987,3,,
24814,2646,5,988,3,,
24815,2642,4,992,1,,
24816,2645,4,989,4,,
24817,2645,4,989,4,,
24818,2645,6,989,5,,
24819,2643,4,986,4,,
24820,2643,5,989,5,,
24821,2643,4,987,3,,
24822,2646,5,990,4,,
24823,2645,5,988,4,,
24824,2641,4,987,4,,
24825,2638,5,989,4,,
24826,2645,6,991,6,,
24827,2640,4,991,3,,
24828,2642,6,989,6,,
24829,2642,5,987,3,,
24830,2643,4,989,4,,
24831,2641,5,991,4,,
24832,2647,4,989,3,,
24833,2644,4,989,5,,
24834,2642,5,988,4,,
24835,2644,5,989,4,,
24836,2645,4,989,4,,
24837,2639,4,989,4,,
24838,2643,5,987,4,,
24839,2642,4,987,4,,
24840,2645,4,987,4,,
24841,2646,5,988,5,,
24842,2643,4,987,3,,
24843,2642,5,988,4,,
24844,2643,4,986,4,,
24845,2640,5,988,4,,
24846,2642,4,988,4,,
24847,2640,6,987,6,,
24848,2639,4,986,3,,
24849,2638,5,990,4,,
24850,2645,4,990,4,,
24851,2638,5,988,4,,
24852,2638,5,987,4,,
24853,2639,4,988,4,,
24854,2642,4,989,4,,
24855,2643,6,990,5,,
24856,2643,4,989,3,,
24857,2642,5,990,5,,
24858,2645,4,987,3,,
24859,2643,4,989,3,,
24860,2643,1,989,3,,
24861,2640,4,988,4,,
24862,2641,4,988,4,,
24863,2644,6,990,5,,
24864,2647,4,988,4,,
24865,2643,5,987,6,,
24866,2643,4,988,4,,
24867,2639,4,989,4,,
24868,2644,4,987,3,,
24869,2643,4,988,3,,
24870,2642,4,987,4,,
24871,2642,5,988,4,,
24872,2641,6,988,5,,
24873,2641,5,989,4,,
24874,2642,8,990,4,,
24875,2637,4,987,4,,
24876,2644,4,991,4,,
24877,2642,5,989,4,,
24878,2644,4,988,3,,
24879,2639,4,989,5,,
24880,2642,6,989,5,,
24881,2643,4,988,3,,
24882,2646,5,988,4,,
24883,2644,4,989,3,,
24884,2643,5,987,2,,
24885,2641,4,990,4,,
24886,2644,5,989,4,,
24887,2644,5,987,4,,
24888,2642,5,987,5,,
24889,2643,4,988,4,,
24890,2642,6,986,4,,
24891,2643,4,989,3,,
24892,2644,4,988,4,,
24893,2643,5,987,3,,
24894,2642,4,987,3,,
24895,2642,4,989,3,,
24896,2642,5,986,4,,
24897,2641,5,988,4,,
24898,2643,4,988,4,,
24899,2643,5,991,4,,
24900,2643,4,990,4,,
24901,2644,4,988,4,,
24902,2641,4,989,4,,
24903,2642,6,988,4,,
24904,2645,5,989,4,,
24905,2644,6,990,4,,
24906,2645,4,987,3,,
24907,2639,4,989,4,,
24908,2644,4,988,3,,
24909,2646,5,988,4,,
24910,2644,4,987,4,,
24911,2645,6,989,4,,
24912,2647,4,989,3,,
24913,2642,5,988,4,,
24914,2645,4,986,3,,
24915,2646,5,989,4,,
24916,2644,5,988,4,,
24917,2644,4,988,3,,
24918,2642,6,986,4,,
24919,2640,4,987,3,,
24920,2642,5,988,4,,
24921,2641,5,987,4,,
24922,2641,5,984,4,,
24923,2643,4,987,3,,
24924,2644,6,990,6,,
24925,2645,5,989,4,,
24926,2642,6,986,4,,
24927,2643,4,991,4,,
24928,2641,6,988,4,,
24929,2643,4,988,2,,
24930,2643,5,988,3,,
24931,2642,4,988,4,,
24932,2645,4,988,4,,
24933,2643,4,987,4,,
24934,2641,5,988,3,,
24935,2642,5,987,3,,
24936,2643,4,984,4,,
24937,2646,6,989,4,,
24938,2644,4,989,4,,
24939,2644,6,987,4,,
24940,2642,5,987,4,,
24941,2642,4,986,4,,
24942,2644,8,988,3,,
24943,2640,5,989,4,,
24944,2642,4,987,4,,
24945,2643,6,991,5,,
24946,2642,5,987,3,,
24947,2642,6,987,4,,
24948,2643,5,988,3,,
24949,2639,5,990,4,,
24950,2639,6,988,3,,
24951,2644,5,991,3,,
24952,2643,4,988,3,,
24953,2647,6,993,5,,
24954,2643,5,989,4,,
24955,2643,6,990,4,,
24956,2643,4,987,3,,
24957,2646,4,989,4,,
24958,2645,2,988,3,,
24959,2646,4,987,6,,
24960,2647,4,987,4,,
24961,2644,5,989,6,,
24962,2643,5,989,4,,
24963,2647,5,989,3,,
24964,2639,5,986,4,,
24965,2649,5,990,5,,
24966,2643,4,987,3,,
24967,2636,4,986,3,,
24968,2641,5,989,4,,
24969,2640,6,989,3,,
24970,2642,5,988,4,,
24971,2646,6,992,4,,
24972,2639,4,986,4,,
24973,2642,5,992,4,,
24974,2641,4,988,4,,
24975,2643,5,991,4,,
24976,2643,4,989,2,,
24977,2646,6,992,5,,
24978,2645,5,989,4,,
24979,2643,5,993,4,,
24980,2645,5,989,3,,
24981,2644,5,990,3,,
24982,2643,5,990,2,,
24983,2647,6,989,4,,
24984,2646,5,988,4,,
24985,2647,7,990,5,,
24986,2645,5,988,4,,
24987,2646,6,989,4,,
24988,2643,5,988,4,,
24989,2646,5,989,4,,
24990,2644,5,987,4,,
24991,2645,4,990,3,,
24992,2643,4,989,4,,
24993,2645,6,989,3,,
24994,2644,5,989,4,,
24995,2639,4,989,3,,
24996,2647,4,988,3,,
24997,2639,5,985,3,,
24998,2642,5,991,4,,
24999,2646,6,993,6,,
25000,2642,5,989,3,,
25001,2646,6,991,4,,
25002,2645,5,987,2,,
25003,2643,5,989,4,,
25004,2645,6,989,4,,
25005,2642,5,988,4,,
25006,2646,6,989,3,,
25007,2645,6,989,5,,
25008,2649,4,989,3,,
25009,2643,5,988,4,,
25010,2643,4,987,4,,
25011,2646,5,990,2,,
25012,2640,5,989,4,,
25013,2644,5,988,4,,
25014,2642,5,989,3,,
25015,2640,7,990,6,,
25016,2641,5,988,4,,
25017,2644,5,992,4,,
25018,2641,5,989,3,,
25019,2644,5,990,3,,
25020,2641,4,989,4,,
25021,2641,5,990,4,,
25022,2642,5,990,4,,
25023,2640,6,991,4,,
25024,2641,5,989,4,,
25025,2640,4,991,6,,
25026,2646,6,991,6,,
25027,2643,5,991,4,,
25028,2643,6,990,4,,
25029,2642,5,990,3,,
25030,2643,5,988,3,,
25031,2644,7,989,6,,
25032,2644,5,989,4,,
25033,2642,6,990,6,,
25034,2642,5,987,4,,
25035,2643,5,988,3,,
25036,2643,4,987,4,,
25037,2643,5,989,4,,
25038,2641,5,988,3,,
25039,2641,3,991,4,,
25040,2638,5,988,4,,
25041,2642,6,990,4,,
25042,2643,5,990,4,,
25043,2642,4,989,2,,
25044,2643,5,990,4,,
25045,2642,4,990,3,,
25046,2641,5,990,3,,
25047,2645,6,993,8,,
25048,2640,5,989,4,,
25049,2643,6,990,4,,
25050,2642,5,990,4,,
25051,2642,5,990,3,,
25052,2639,5,989,3,,
25053,2643,5,987,4,,
25054,2642,5,988,3,,
25055,2646,8,991,4,,
25056,2638,5,989,3,,
25057,2641,4,987,4,,
25058,2640,5,988,4,,
25059,2644,5,986,4,,
25060,2641,4,988,4,,
25061,2639,4,989,3,,
25062,2639,5,989,4,,
25063,2641,6,989,6,,
25064,2642,5,988,4,,
25065,2643,5,990,4,,
25066,2638,5,988,3,,
25067,2642,4,988,4,,
25068,2643,4,991,3,,
25069,2641,4,988,4,,
25070,2638,5,989,4,,
25071,2641,1,993,4,,
25072,2641,5,989,4,,
25073,2643,6,991,4,,
25074,2638,4,988,4,,
25075,2643,5,991,3,,
25076,2638,6,989,4,,
25077,2641,5,989,3,,
25078,2642,6,989,3,,
25079,2641,4,989,3,,
25080,2640,5,988,4,,
25081,2642,4,989,3,,
25082,2637,5,988,4,,
25083,2645,4,988,4,,
25084,2638,5,987,4,,
25085,2641,4,989,4,,
25086,2639,4,987,4,,
25087,2645,5,988,4,,
25088,2642,5,989,3,,
25089,2642,5,988,4,,
25090,2636,5,989,4,,
25091,2637,4,990,4,,
25092,2633,5,991,3,,
25093,2633,4,991,4,,
25094,2629,5,989,4,,
25095,2633,4,989,4,,
25096,2637,5,990,5,,
25097,2635,4,989,4,,
25098,2638,6,990,5,,
25099,2638,5,988,4,,
25100,2639,5,988,5,,
25101,2645,5,988,4,,
25102,2640,5,989,3,,
25103,2642,5,990,4,,
25104,2641,6,987,5,,
25105,2643,4,988,4,,
25106,2642,6,990,5,,
25107,2643,4,989,3,,
25108,2638,5,988,4,,
25109,2636,5,987,4,,
25110,2637,4,986,3,,
25111,2643,4,988,4,,
25112,2640,6,988,5,,
25113,2644,4,987,3,,
25114,2640,6,988,5,,
25115,2643,5,988,3,,
25116,2638,4,990,4,,
25117,2643,4,990,4,,
25118,2639,4,988,4,,
25119,2645,5,988,3,,
25120,2642,5,989,4,,
25121,2644,4,990,6,,
25122,2639,4,991,6,,
25123,2645,4,987,4,,
25124,2641,4,987,4,,
25125,2644,4,989,3,,
25126,2642,4,988,4,,
25127,2643,5,986,4,,
25128,2641,4,986,3,,
25129,2646,5,988,4,,
25130,2639,4,986,4,,
25131,2643,4,990,4,,
25132,2637,5,987,3,,
25133,2635,4,987,4,,
25134,2634,4,987,3,,
25135,2636,6,987,5,,
25136,2635,4,987,3,,
25137,2634,6,990,6,,
25138,2633,5,986,3,,
25139,2632,4,989,4,,
25140,2628,4,989,3,,
25141,2635,4,990,4,,
25142,2634,5,989,3,,
25143,2636,6,991,5,,
25144,2633,4,989,4,,
25145,2634,5,988,3,,
25146,2635,4,989,4,,
25147,2641,4,988,4,,
25148,2639,5,988,4,,
25149,2646,7,989,4,,
25150,2640,5,989,4,,
25151,2643,6,988,5,,
25152,2643,4,988,2,,
25153,2643,4,989,4,,
25154,2643,4,987,4,,
25155,2642,5,988,3,,
25156,2642,5,989,4,,
25157,2644,5,988,4,,
25158,2636,4,988,4,,
25159,2640,5,987,4,,
25160,2635,4,988,4,,
25161,2639,5,990,4,,
